semantic_risk,velocity_1h,proxy_score,amount_deviation,is_fraud
0.11351982110203196,16.0,1.0,0.7536227217221247,0.0
0.5225724666481931,42.0,0.0,1.9519318816476656,0.0
0.3630746192354616,22.0,0.5,1.4916671258848755,0.0
0.712673751667454,32.0,0.0,0.34014516442959575,0.0
0.7546550958132541,12.0,1.0,2.072173008210151,1.0
0.8444345133191089,6.0,0.0,1.9170524126354929,1.0
0.180401137444001,30.0,0.0,0.2341249828228087,0.0
0.6581875658950795,27.0,0.5,2.2416138994378776,1.0
0.34161350617799224,20.0,0.0,1.6754219945149895,0.0
0.6696974904719577,22.0,0.0,2.505196431376171,0.0
0.7295950174858266,32.0,0.5,2.991292452844046,1.0
0.8221660229944263,6.0,0.0,2.925499718373025,1.0
0.43448872091881086,16.0,0.0,2.696484383046788,0.0
0.5010334032645791,25.0,0.0,0.17111504574450276,0.0
0.5685513981382384,27.0,0.0,1.9496248868195336,0.0
0.539909041655499,10.0,0.0,2.8639094555971494,0.0
0.8111030928987641,21.0,1.0,2.1313999054610715,1.0
0.33771802359155356,10.0,0.0,0.7325238610035739,0.0
0.8484302420754689,6.0,0.0,2.992297420925376,1.0
0.1546327598458085,23.0,0.0,2.778161388694074,0.0
0.7202844108453809,3.0,1.0,2.667713988565763,1.0
0.7281877055658446,38.0,0.0,0.6804590737917403,0.0
0.5944352016949038,49.0,0.5,0.8272694181364006,1.0
0.25933595527189446,49.0,0.0,2.8718823985500412,0.0
0.6086780481652418,21.0,1.0,0.6367849456425235,1.0
0.2124206028455804,7.0,0.0,2.1822643410085423,0.0
0.05014962826373881,30.0,0.0,0.552473909351174,0.0
0.7649871725399722,6.0,0.5,1.0890751310940097,1.0
0.4100588043942517,45.0,0.0,2.047017714046349,0.0
0.239609030520333,4.0,0.0,2.8302779211461138,0.0
0.7177354749620067,12.0,0.0,1.350824876818355,0.0
0.3658931373097848,44.0,1.0,1.8611149742496245,1.0
0.5719034343721296,31.0,1.0,1.5969981912294111,1.0
0.3110636543052612,23.0,0.0,0.1388180762878436,0.0
0.13939600382625406,3.0,0.0,2.1578247843770253,0.0
0.2156023102118676,1.0,0.5,2.2164367284261157,0.0
0.28266137384147483,13.0,0.0,0.7641598216835899,0.0
0.5065806663941319,30.0,1.0,2.84174513028541,1.0
0.6505642635827815,6.0,0.0,2.660990215421072,1.0
0.9659554054754174,12.0,0.0,1.7946218035777632,1.0
0.5919767901576619,23.0,0.0,1.4724967444745856,0.0
0.9662434913174639,27.0,1.0,0.47986352698810475,1.0
0.16706765075613006,5.0,0.0,1.264870390678382,0.0
0.08384728810163178,28.0,0.0,2.741739104566261,0.0
0.10015364517489844,42.0,0.0,2.2164138075092628,0.0
0.40198479885247596,14.0,0.5,1.9190808778773683,0.0
0.3748614156816247,13.0,1.0,1.5965965745405246,0.0
0.7921729635097923,30.0,1.0,1.2879170316441773,1.0
0.03054679932570592,19.0,0.0,0.3856128606606416,0.0
0.5929767096597842,48.0,0.0,0.41940784168726497,0.0
0.9739544333035156,47.0,1.0,0.846089890783645,1.0
0.3454805506669809,35.0,0.0,0.3839180705581339,0.0
0.5263867147170438,20.0,0.0,1.9370150178452885,0.0
0.6217450648365196,2.0,0.5,1.8082779539488438,0.0
0.6146325890834002,49.0,0.0,0.260319475002468,0.0
0.5432088675692509,40.0,0.5,1.5564608811399823,0.0
0.4140627876797598,23.0,0.0,2.5585310384604947,0.0
0.39303055448789614,33.0,0.5,1.9941274335374972,0.0
0.1266524337890872,13.0,0.0,0.7536091869933217,0.0
0.7958469464843707,38.0,0.0,0.3999012210856179,0.0
0.9176445521057685,39.0,0.0,1.4600099384966532,1.0
0.1644937648938869,11.0,0.0,0.5802497610252847,0.0
0.1548622366561887,11.0,0.5,0.731837141698291,0.0
0.9939786531999553,7.0,0.0,2.0300249687463303,1.0
0.005416496561456041,45.0,0.5,1.3334044100235,0.0
0.8409592995480859,33.0,0.0,1.8181864483117356,0.0
0.9584690945940169,28.0,0.0,1.2310315306038544,1.0
0.7431348184084386,41.0,0.0,1.4408205781464072,0.0
0.2556375320247749,47.0,1.0,0.8178015795388589,0.0
0.7753798309253502,49.0,0.5,2.9928118677675606,1.0
0.6141278127125501,37.0,0.0,1.2611451107645388,0.0
0.7236076025112734,46.0,0.0,1.3689767328749725,0.0
0.48803459797202275,6.0,0.0,2.482955138625984,0.0
0.30181777297586443,15.0,0.0,1.1998643557398196,0.0
0.9320357453194588,15.0,0.5,0.25639568357226616,0.0
0.5617426677884406,11.0,0.0,1.5693886478716599,0.0
0.34240636643511757,15.0,0.0,2.0838944189694897,0.0
0.1848233921916329,24.0,0.0,1.2958236812099937,0.0
0.6761291183431609,32.0,0.0,0.13663244074053016,0.0
0.11267419995679906,39.0,0.0,0.1660684130188853,0.0
0.5864192998576879,39.0,0.0,2.7507242805767818,0.0
0.5250081049479117,6.0,0.0,2.377916432593551,0.0
0.9721948387473869,3.0,0.0,1.1875886257487007,1.0
0.8225249983427609,13.0,1.0,0.16192841377690714,1.0
0.33017541042606535,17.0,0.0,1.3417397078893472,0.0
0.46980932891827654,32.0,0.0,1.9262810079094301,0.0
0.9832522468761992,47.0,0.0,2.0817993705662574,1.0
0.8303831400609465,37.0,0.0,0.972073238263555,0.0
0.09129702748419555,5.0,0.0,1.2904204124238343,0.0
0.7147389177853655,8.0,0.0,1.9697307849130068,1.0
0.7784612969475233,38.0,0.0,1.9064928682952527,1.0
0.9970635184020091,1.0,0.5,2.5431409950479495,1.0
0.8153913031041978,14.0,0.0,1.1979967800337097,0.0
0.9363356046993587,20.0,0.0,1.1101594348781418,0.0
0.9613805226559562,32.0,1.0,1.8657922276884418,1.0
0.14475165644579746,3.0,0.0,2.630266891196804,0.0
0.9264499362201863,43.0,0.0,1.1605322943001155,1.0
0.03180357433897529,24.0,0.0,0.4584796852415157,0.0
0.6784536149071104,29.0,0.0,1.1601040144915662,0.0
0.8500936455779975,27.0,0.0,0.307798181000589,0.0
0.3981905241073249,4.0,0.5,1.8060807741775855,0.0
0.8567322434530613,27.0,0.5,2.7967991345671566,1.0
0.6696907783883259,49.0,0.0,2.460119480957079,1.0
0.6520958490945418,25.0,0.0,0.6021914684764953,0.0
0.5913195137140798,2.0,0.5,1.5630734509047763,0.0
0.14724813473242837,3.0,0.0,0.8434295524357166,0.0
0.9755974957768034,4.0,0.0,2.639913974181634,1.0
0.6869733171797957,42.0,0.0,2.5122085481910075,1.0
0.8577015210708673,3.0,0.0,2.430128143448282,1.0
0.3373008067170282,18.0,0.0,2.347526512793105,0.0
0.14408561285029298,24.0,0.0,1.8196303105463423,0.0
0.6853949765290509,46.0,0.0,0.11360412317615765,0.0
0.2142360914082041,46.0,0.0,1.0976784490818146,0.0
0.7516934439004442,25.0,0.0,2.382521178720772,1.0
0.6179746433012182,11.0,0.0,0.2264943665986856,0.0
0.9040576913814782,41.0,0.0,0.34624428086882086,0.0
0.8783272073217198,27.0,0.0,2.5539252425630274,1.0
0.34294240729987713,14.0,0.0,2.2048857564242557,0.0
0.24903643274730192,30.0,1.0,2.3411399706492166,0.0
0.029174505660288563,37.0,0.5,2.849013244547468,0.0
0.5333294478274725,13.0,0.0,1.638550549280662,0.0
0.013435484269709641,26.0,0.0,1.720801165007239,0.0
0.49514492092587037,38.0,0.0,2.8679039598171423,0.0
0.34108126431336694,9.0,0.0,0.2892725552237182,0.0
0.327804110242091,38.0,0.5,0.06662977956317007,0.0
0.8695989636233735,24.0,0.0,2.7347353610466967,1.0
0.7538167498334495,3.0,0.0,0.4527733708886844,0.0
0.6664134183571941,21.0,0.0,1.4162731903029928,0.0
0.43924829476081306,30.0,0.0,1.311683008669204,0.0
0.572417383757182,26.0,0.0,0.2136719721708732,0.0
0.6059786984590366,46.0,1.0,0.6183267367317344,1.0
0.305987323294326,28.0,1.0,0.06647292579176634,0.0
0.810475436873554,1.0,1.0,1.68604465509738,1.0
0.10992139882811991,9.0,1.0,1.163664598928648,0.0
0.095207769750419,8.0,0.0,2.225505430420978,0.0
0.039198859688812426,39.0,0.0,0.04849749323100094,0.0
0.9146132913547528,28.0,0.0,1.7918153723324781,1.0
0.29328295730635956,7.0,0.0,1.976191843795117,0.0
0.07710214177087416,31.0,0.0,2.390045353518427,0.0
0.624851022129107,13.0,0.0,1.4419377015927741,0.0
0.6415666919413101,22.0,0.0,0.10108988404764474,0.0
0.20906972808184066,40.0,0.0,1.6444320660231275,0.0
0.9749008505472133,38.0,0.5,2.9722649018795506,1.0
0.231758589593145,42.0,0.0,2.0155145791468367,0.0
0.4222453223029239,15.0,0.0,2.026320398513299,0.0
0.5677029321232256,35.0,0.5,0.8530746708458126,0.0
0.6742331614827115,14.0,0.0,0.4558579737347972,0.0
0.39721161768616764,13.0,0.0,2.6461929631933447,0.0
0.19096082621416832,10.0,0.0,0.019720370326697267,0.0
0.4291325441352496,8.0,1.0,1.6419654862061102,1.0
0.4530673772962046,3.0,0.0,2.615321101006126,0.0
0.684975740944105,34.0,0.0,1.658744815915583,0.0
0.9426420227159293,31.0,0.5,2.7225724777770846,1.0
0.9567074479766178,29.0,0.5,1.2222429415865825,1.0
0.963400423314101,47.0,0.0,0.9699409653283533,1.0
0.46248293905951465,16.0,0.0,2.2553833888571058,0.0
0.21072777673329124,25.0,0.0,0.14349548429627856,0.0
0.5378231890029461,23.0,0.0,2.480711089751034,0.0
0.33164278834376637,14.0,0.0,1.767095803179237,0.0
0.4835522922253863,31.0,0.0,1.8721342996562562,0.0
0.5963592956873289,28.0,0.0,0.8390693770904504,0.0
0.7266803699749315,5.0,0.0,1.3053344288808564,0.0
0.5920754468054114,25.0,0.0,2.6449329997091575,1.0
0.31612147200738083,20.0,0.0,2.5299611219124714,0.0
0.9954313872694708,4.0,0.0,1.5594322541280579,1.0
0.35726213745945656,22.0,0.0,2.103164027358834,0.0
0.9877175072254909,34.0,0.0,1.2125487884095465,0.0
0.24165729869645602,6.0,0.0,1.2967624815129475,0.0
0.23494368670906474,34.0,0.0,0.9422491908548233,0.0
0.8063302167972953,36.0,1.0,0.6479098107497695,1.0
0.3137275974039554,38.0,0.0,2.5036738980637803,0.0
0.01938979502743876,26.0,0.0,0.024561348245726755,0.0
0.3894797378647672,19.0,0.0,2.353483512119835,0.0
0.9771454226048388,19.0,0.0,0.47171107283668323,0.0
0.03505361650326566,18.0,1.0,1.1034431923323593,0.0
0.3629665941347655,3.0,0.0,1.3364215063370875,0.0
0.5226537257234484,9.0,0.0,0.473493702249594,0.0
0.6250483619655727,28.0,0.0,2.1598088848882786,0.0
0.26560810675223,21.0,0.0,2.218473783034807,0.0
0.7578738725218417,21.0,1.0,2.860288285351073,1.0
0.674577837507972,15.0,0.0,1.7107472695087957,0.0
0.8933624262497889,22.0,0.0,0.38373283909795397,0.0
0.9645818903371778,10.0,0.5,2.3524863574855255,1.0
0.42738914986532706,48.0,0.0,0.8765881697691621,0.0
0.11895942068195942,1.0,0.0,2.633907277828769,0.0
0.17810627688434466,38.0,0.0,0.5554610738050354,0.0
0.7140880287046276,31.0,0.5,2.9707909354940534,1.0
0.4501254393552797,24.0,0.0,2.8998963429442894,0.0
0.5432215282878913,16.0,0.0,1.8390715581132075,0.0
0.995308108960074,41.0,1.0,1.1758533280856494,1.0
0.7690301818214849,26.0,0.5,0.7764149136851499,0.0
0.27456782668307955,15.0,0.0,1.723279686481111,0.0
0.9795363094813985,18.0,0.0,0.5001781719581392,0.0
0.3173249703819866,5.0,0.0,0.8800598544844168,0.0
0.7592613323871371,42.0,0.0,0.7545847519950182,0.0
0.3670274566666427,33.0,0.0,2.5560956766496825,0.0
0.7267483765787123,25.0,0.0,2.184470803874449,1.0
0.4724621904083405,17.0,0.0,0.07896720797531165,0.0
0.47741008747153835,8.0,0.5,2.4254879649681604,0.0
0.37135473109336725,13.0,0.0,2.160275531727671,0.0
0.522387315898682,41.0,0.5,1.1243039527749707,0.0
0.9762716522581206,21.0,0.0,2.219920475944031,1.0
0.17962420120801204,15.0,1.0,0.6642800981629527,0.0
0.8714525953845135,11.0,0.5,0.08751094763105571,1.0
0.013229831453207996,1.0,0.0,2.4558134312754007,0.0
0.19015353312072536,4.0,0.0,1.5646295206924297,0.0
0.8811057025525157,23.0,0.0,1.7432885231754294,0.0
0.918330422309285,27.0,0.0,0.5133086763947697,0.0
0.3344716283111683,7.0,0.0,0.38357814435011084,0.0
0.21587888047364778,27.0,0.0,2.0583231518803897,0.0
0.7119662492843137,20.0,0.0,1.4369713306290182,0.0
0.7988930221489952,4.0,0.0,2.285737218457549,1.0
0.10257073787669746,4.0,0.0,1.2262854504025897,0.0
0.5439462413818218,15.0,0.5,2.9329920631393156,1.0
0.17698207462535354,17.0,1.0,0.1698942744842611,0.0
0.5846018102644285,12.0,0.5,1.9314515180087537,0.0
0.7568808634688337,46.0,1.0,1.4545773588483408,1.0
0.29510440019925754,7.0,0.0,2.146193294131084,0.0
0.8706854611409173,3.0,0.0,0.1927383792792987,0.0
0.09711094833039602,29.0,1.0,2.713626337773598,0.0
0.1912932034417144,8.0,0.0,2.7284945566882977,0.0
0.020390839959186446,32.0,0.0,0.4652285561791747,0.0
0.96533733074446,44.0,1.0,1.984795421294689,1.0
0.5300946985224676,33.0,0.0,2.592806783150886,0.0
0.8060866845075126,47.0,0.0,2.2728448525578044,1.0
0.8067367948576017,18.0,0.0,0.606779628361065,0.0
0.6645563797015888,40.0,1.0,0.14713767343131268,1.0
0.808883937604452,24.0,0.0,2.7832162080032004,1.0
0.38009654599980935,18.0,1.0,2.1546450222166436,1.0
0.3247670152362748,42.0,0.0,1.116851254375074,0.0
0.7939399453686594,40.0,0.0,0.600004531670196,0.0
0.34970166968284166,7.0,0.0,2.665935884553057,0.0
0.29078089368371374,12.0,0.0,1.304554363175845,0.0
0.7340960423193656,29.0,0.0,2.6150674186459657,1.0
0.2991215048877145,49.0,1.0,0.8404126396829423,0.0
0.796901643553861,4.0,0.0,1.9109275028830544,0.0
0.9642901441312542,16.0,0.0,1.403528786126845,1.0
0.20128350536871054,19.0,0.0,2.939416957217858,0.0
0.2147019164176942,46.0,0.0,0.03311246136057777,0.0
0.3611796118547239,40.0,1.0,1.3328165978723594,1.0
0.014062381058330908,42.0,0.5,0.1375338832714238,0.0
0.1071952679253001,46.0,0.0,1.5280622703878661,0.0
0.31580683036553003,28.0,0.0,2.9446290683407885,0.0
0.6624400197328183,48.0,0.5,2.552376006831221,1.0
0.7762954025721364,43.0,0.0,0.6663932203723126,0.0
0.6441896111273889,14.0,0.0,0.1632965581230129,0.0
0.6510316724924671,45.0,1.0,1.9585368884726955,1.0
0.7901784405588145,40.0,0.0,1.1855021803512382,0.0
0.32226470660619677,46.0,0.0,0.3685541423033507,0.0
0.6043927906802256,14.0,0.0,0.6789384083268348,0.0
0.8689376287607675,16.0,0.0,0.21273934135724415,0.0
0.11727475560445277,35.0,0.0,2.7342485922926496,0.0
0.648553157714526,45.0,0.0,0.6433709556481235,0.0
0.461719843152707,11.0,0.0,2.7035341743540933,0.0
0.46265862007878833,46.0,0.0,2.347862264069132,0.0
0.49064795845126963,38.0,0.0,1.5541154225113263,0.0
0.42168034668515764,17.0,0.0,1.3760159012855766,0.0
0.7315054450206114,8.0,0.0,2.11090888029862,0.0
0.3288175735682536,23.0,0.0,1.720073213894783,0.0
0.24234504673395707,26.0,0.0,2.061038261412521,0.0
0.5165692890156007,48.0,0.0,2.2280633177389695,0.0
0.7930163225160735,7.0,1.0,1.4425061430089583,1.0
0.8377410817560406,42.0,0.0,1.9067576875000265,1.0
0.22458847689042893,33.0,1.0,0.3475596250386378,0.0
0.3831043475943934,2.0,0.0,2.656176289742708,0.0
0.25164265778905126,33.0,0.0,1.6338559184392196,0.0
0.006757539881982355,40.0,0.0,1.7615054603352418,0.0
0.3114956889967513,45.0,0.0,2.661140263823852,0.0
0.267914639785115,15.0,1.0,1.4328014588374463,0.0
0.872637261755704,2.0,0.0,0.9873365939751046,0.0
0.22654176940777948,3.0,0.0,2.5301194100768565,0.0
0.9983658342347869,38.0,0.0,0.011123709312986008,0.0
0.08551238104247216,36.0,0.0,2.0507220497857053,0.0
0.0011933908597376863,40.0,0.5,0.015240039601496669,0.0
0.7793173213962613,39.0,0.0,2.4431047139349413,1.0
0.2415889529305989,22.0,0.0,1.7593736854067386,0.0
0.17450497808272403,49.0,0.0,1.7406025831583347,0.0
0.9455037284031825,19.0,0.0,1.5960842716892296,1.0
0.907540073214646,21.0,0.5,2.913608701238444,1.0
0.3095795875738371,4.0,0.0,1.1003602424409225,0.0
0.45049084047356414,2.0,0.0,1.5099530589658865,0.0
0.1870089680510556,10.0,0.0,1.5461413277458338,0.0
