order_id,customer_id,amazon_api_latency,cs_auth_status,system_cpu_load,architecture_efficiency
AMZ-9A663AE3,223a3cb4-71af-468a-83ba-4ef56b5dc59c,1024.7488748726405,0.5,16.36412897957749,0.37896265458249634
AMZ-74A69518,e33cb4f3-bcfe-4ca0-a2ba-befe41bb7a23,1241.6138151733558,1.0,24.65164350530355,0.4668615807521551
AMZ-A576409A,250349f5-ea47-4277-9472-5835b31e5c3d,931.1447409498422,1.0,79.93256053084623,0.3488982583379678
AMZ-9BC07903,4d006c8b-3b04-499e-a45a-5ac1d78f7c50,1846.9992861691735,0.5,93.31059397477945,0.0
AMZ-2F96F4F1,fabe30a2-9dc3-438f-8fcc-5d1408d90541,1695.8747789746576,0.0,50.26642811878291,0.0
AMZ-5102120F,66816a90-d24a-4462-978f-0b24075e61c5,1770.315557349613,1.0,80.24047242097802,0.023880963129136904
AMZ-AA5257FA,a2139b98-0b23-4c00-a6a0-65cdbecad9eb,1296.0814856665313,1.0,35.343011198512606,0.47193480331815985
AMZ-6554A70C,032e3437-453f-495f-b93a-8d67a2fcaa76,1306.5150401355322,0.5,71.80722436973107,0.08101864063736708
AMZ-4AF1C856,c4e14b60-5717-490a-8176-0a208ccaa3f8,1257.4774990603025,1.0,57.935943645039536,0.3679746148163201
AMZ-540601A8,1ea77490-3a45-4c48-bc5f-3431ec55ba91,926.2798934007668,1.0,85.10503678995678,0.3751088992614973
AMZ-726BBF0C,520ef349-6e1f-4cfa-b576-8d80562001b3,712.0014020277989,1.0,78.71060410586736,0.47275668135743476
AMZ-B5461D53,bdf4fce7-80a7-4f2b-bda1-59cd4e2da048,1224.8054861528535,1.0,31.992908769646597,0.4908765767287888
AMZ-0184C7D8,8019be99-a90c-4be6-804e-c554e612426c,148.51049056305558,1.0,19.19824599016809,0.9108541750067048
AMZ-9F065117,250349f5-ea47-4277-9472-5835b31e5c3d,114.16721970522576,0.5,81.72739339456672,0.6426508628912893
AMZ-7EFCF222,efc3eeea-9ce9-4cdc-9c01-e180ffc062b7,1718.1194699638222,1.0,8.115294244545291,0.36689480806661473
AMZ-D8645A96,0db0186b-9949-416f-8284-5c204b8ecf1b,188.20568507748214,1.0,69.50868717864114,0.7709279762201794
AMZ-11F8F22A,a6816076-152d-413c-87e0-e77bfcb317a6,1097.1107856334943,1.0,50.21185319302805,0.431031137993817
AMZ-E16DD20B,31805610-de7f-4c80-aca1-e1a25c916a95,1268.4767496043257,0.5,12.153434034548107,0.34734958033789404
AMZ-4848EFFB,946fb3c5-ac41-44df-ba5a-dda2993a2b58,476.5253362826277,1.0,70.41331610646311,0.6606381425227605
AMZ-B547173A,bf2cc726-61cf-4a7c-b1d8-97072f4a6a54,1801.8885927037818,0.5,50.873038245875584,0.05011788641183515
AMZ-05F954FB,72bc3dbe-b832-46d9-87ee-d22c42f12184,461.1819663219125,1.0,86.70962637321288,0.5907999863104192
AMZ-6A54B9CE,f9ae6e04-3e22-4ba3-9a96-4ce2d12dcff9,1780.5784759966818,1.0,24.820033265516905,0.27509967920919703
AMZ-21F851E8,07a2aee1-9f78-4246-a2bb-2ea2887a30ca,1549.6815117327667,0.5,5.218459324309292,0.265995758756831
AMZ-976D7618,ce55f635-d662-4f22-9042-9c9ced58cda5,557.4116116959685,1.0,17.39624769688039,0.7410783413659026
AMZ-2F72C0F4,66465962-9475-4c6e-bd9d-37b458f02d8b,386.41391592457774,0.5,30.61295311807913,0.6730481768022133
AMZ-732D495B,409c55aa-86e3-4b6c-b2dc-5b1831009764,700.8421493538467,1.0,66.96321499946254,0.582802280016218
AMZ-108D4982,b93cd7e1-dcf7-4ca1-88d9-32bc9121d02c,856.106075913522,1.0,39.451106614000594,0.5840029322645017
AMZ-C383A125,3370ef33-c932-498a-9958-61baa7e295be,566.9908853479545,1.0,16.233456764002963,0.7360952713688443
AMZ-E64B22E1,d54a0989-54b2-41a4-89ee-084cf7f2b1bf,1997.893942633404,0.5,98.24947900111815,0.0
AMZ-AE49FD4B,2a99a7ab-4a94-475d-9974-a26f9f8a57ca,536.339438855204,1.0,15.281607295092265,0.7928040541376551
AMZ-A5A17F77,2265dc0b-a292-4ceb-9763-d1a482b8646c,1678.2061712674283,1.0,38.73643258816575,0.20095603862601188
AMZ-6F175527,d8fb9545-1d01-4180-9417-f67332f1f30d,402.32371947189824,1.0,88.27740436671392,0.6483295438022005
AMZ-810C4FA0,c62813f9-e5f3-4493-93fb-c1e45cf26590,1962.4647880243,0.0,66.998460490589,0.0
AMZ-371B4155,160ad226-baa8-4530-adbb-b6daf5afb4a5,528.4945707378612,0.5,35.380801625004494,0.5700770994985199
AMZ-0049E815,fb252263-12f0-4df5-b53b-b6163a5eb239,901.2082540888252,0.5,97.18294406615227,0.22655927353212438
AMZ-7ADEB6A8,9a375736-0c4d-4602-8cb0-23a793cd5faf,1161.2717268590222,1.0,52.604362659234674,0.3853655649776122
AMZ-7C973D85,811b6819-a95e-4117-850b-761391f8168b,328.5428587965773,1.0,5.770440107604784,0.7172115690964059
AMZ-0CFCEEE9,bf381f49-0577-4d9d-bbd8-aa251ac32f68,1651.9581282102924,0.5,5.585516934377006,0.23521465821565876
AMZ-4AA734E4,59ee5062-ff37-4ebb-ab7c-7a8201363a5a,621.9025120935767,0.5,94.3958863107403,0.36359860277503786
AMZ-4A96E008,66b0e113-e387-47db-97f2-068815eb7be0,1143.6128130431612,0.5,31.71215989519983,0.32243344518746947
AMZ-188AE787,7263af1a-7240-440d-b130-b2576ac17cc4,1144.3042403171692,0.5,82.14617177342647,0.1325855279407246
AMZ-5E835989,476196d4-9192-4585-ac06-bddad0f6ab45,1245.0172394189915,0.5,9.138202079033896,0.32600166725231433
AMZ-E6B286BB,e01574e6-f84b-4888-af75-71abaa5348f5,205.42337439619791,,18.957125381719322,0.82543722593174
AMZ-E7991ECE,257290aa-7877-4582-a965-92b72ab225ec,420.37564747997897,1.0,86.39405343478795,0.602555771790038
AMZ-95BCE3A0,abbea0a8-4045-445c-81d9-b9fa91cdf120,406.265261554392,0.0,99.43867509985054,0.3227219710573947
AMZ-65BA9EB8,1f370d81-6fc0-4559-8e7a-3ace291b5335,673.8973928901186,1.0,9.932678491575654,0.6810959067148304
AMZ-58739BAB,1a8658b1-f3f0-46b4-80e2-d5a1fbec6663,375.33689803084576,1.0,20.925512470049018,0.7155719481062057
AMZ-65848191,35e2bc2e-f9d9-41cd-9a03-7e72a66e9416,1851.6505094711504,1.0,73.67662962617996,0.022676636060720505
AMZ-1F2D1A6C,d91e4b9c-bfbb-4a79-aad9-d3f41418636b,1074.6134559714715,1.0,55.30278084693235,0.44059950652783136
AMZ-D92B2E4B,824764bf-c47a-424c-bb20-5e49ac0f5585,1284.7927806351004,0.5,43.56677438088142,0.28217260934590827
AMZ-E3A0ED07,4a53b772-ec38-4ad4-9643-74282ad31fac,779.2275332564296,0.5,23.474416105454218,0.5019816071299236
AMZ-EBD3C45A,b4383340-eab8-49da-807e-d0615f683283,624.8676679644319,1.0,94.8163590690054,0.47718219911849685
AMZ-F5982860,7ad402ec-9632-4ae0-bfee-1a88d6d64734,1056.0366234412047,1.0,21.36551248434299,0.5762734282457311
AMZ-103E3F73,f96b7589-1a81-447f-bbef-c49ba294b5dd,659.2136521861838,1.0,30.198708751498682,0.6117205167932459
AMZ-BD788A3E,fbc5c260-fabe-4af0-ae3b-96f071f586ef,752.9272588865521,0.5,35.808321799925,0.45822234828397357
AMZ-9E6F5DB5,9c2fff67-5852-4004-945f-378fccf8b072,960.2266611146285,1.0,18.165403659803037,0.5963684159319266
AMZ-46822007,77a61494-3a39-45df-b2ed-88ae9e5d8559,1060.8940056502754,1.0,55.94214034224759,0.47550006875267603
AMZ-8B6B056E,03c99581-6d70-4829-bf0e-a92b6c90f86c,1970.1966223854936,1.0,37.4258821940516,0.20412838383209916
AMZ-109A9D0D,2b7fce9d-1e96-4149-9bd3-364351a68e00,524.312917507687,1.0,62.74551255088411,0.6757812797432285
AMZ-E2F05086,eb97f2c6-0873-483c-b24c-ec6d6596d9ac,1027.1547132770297,1.0,39.946518330082725,0.48973539534110483
AMZ-FDA06D98,9ebde601-4b78-43f9-9b98-7dbeb21c884d,384.072305029744,1.0,16.060235257671486,0.7872525705413727
AMZ-134296DE,f427da99-652c-4d2e-8fa9-91ca60d787e3,764.998542145148,1.0,87.89675082742716,0.46549239707887835
AMZ-711C675E,4a20c38b-a283-4749-9420-e5152618b923,1462.8903655421682,1.0,53.416946947566835,0.2550298675187648
AMZ-4EE54B45,4b2578f9-d8c1-41a7-92cf-356cbc7bef67,431.4780731450917,1.0,35.57579654844876,0.7237310957861596
AMZ-8FFA0AB5,562b9e49-bd51-439b-bf79-7951701b36e4,1204.567484345082,1.0,6.554651466084974,0.5763436940677527
AMZ-772C6EB6,dcb07563-8bc1-475c-889a-d267e8304b46,891.7319447792137,1.0,61.79541473391039,0.5034686407348388
AMZ-0670C1CD,7913c134-eded-4945-8945-6a75351cb320,198.00113436849867,1.0,79.33791134802374,0.8080176526542563
AMZ-0C23582A,1f0333e0-79ac-4cbf-beef-58993a365e70,1872.8429588090446,1.0,66.75581877062712,0.011062431353955966
AMZ-8E892B13,8224c45b-ba73-41fc-9a5e-6d8db8316790,885.8459665564841,0.5,79.83333490909308,0.2676257944814184
AMZ-78811AC0,de4f3b9b-db96-4d5e-be61-5dc9a60d18b6,1589.4604179272158,1.0,19.72365460234486,0.3690294674158596
AMZ-33D1F217,8508b80a-ea25-4467-b7f9-772171761dc6,890.9956285904206,1.0,97.3117829684976,0.3868674696912911
AMZ-62D606F4,42f81de6-de91-4600-ae2e-778fd28a3608,1880.9846109996906,1.0,25.076662365945605,0.23157507216310746
AMZ-86E67EC5,167baf87-e43e-4bb9-832c-6035b0624430,651.8936354149052,1.0,30.34406195947656,0.6796771122889506
AMZ-8931FF70,4397de42-9080-4dbe-8406-49f5a943e30a,883.238234406624,1.0,53.67130846113146,0.5352020746641507
AMZ-0DBD4928,46f6a430-2b6a-4122-8ea2-eba7269a4057,1541.8420564926441,1.0,5.493575062500062,0.37856745207650394
AMZ-5E2DF500,18b460fa-948d-437a-863e-0efbcccd36ca,752.9678990336281,1.0,47.03260637125928,0.6037641313079839
AMZ-4DD959C2,96323a95-a5c3-46b7-98c0-cbd80ed46510,792.2784355368408,1.0,23.59390114521787,0.6515618007926186
AMZ-E6167467,f9cfd250-879e-4511-8a3c-9d0061816d3c,1990.1640294870244,1.0,76.15672124992426,0.0
AMZ-3F8E6304,a5acb674-4d7a-4060-996c-f73151516151,1155.6675988116688,0.0,76.98657149726286,0.0
AMZ-A55AB154,76aceb80-6f8c-4474-841e-8da197c51d72,1409.8228619732813,1.0,63.4948102408427,0.2493992732214158
AMZ-077DA70E,f05169a1-a566-4f31-82e5-ecbe9e30dca7,1322.5782448918587,1.0,45.06009165542249,0.37686962108920685
AMZ-747A9833,d8afeffa-2a80-4f21-bcfe-5d0e510ddb7b,1673.0558795974873,0.5,34.47223160824649,0.09488081015216936
AMZ-9D46D098,8a30c6eb-8570-4f35-9612-500c42d27f33,1737.4676889393118,1.0,83.60888761065618,0.045868986513079885
AMZ-BDE342A6,7913c134-eded-4945-8945-6a75351cb320,1170.1866516935881,1.0,53.17389382530436,0.41811032015499877
AMZ-4B2C5ECE,eac9c64f-8f40-4342-8aee-6f93e8bdffda,659.6565424361588,1.0,52.16434466485513,0.6101053465523895
AMZ-46506DD5,46f6a430-2b6a-4122-8ea2-eba7269a4057,143.32047039244196,1.0,15.776124443852163,0.8505161187543084
AMZ-8DE9EBA8,2083f960-4756-4c2c-a5fb-13cee645cd0d,1267.3661770222084,1.0,25.746389546312,0.4536877657940657
AMZ-EB69EC9A,4a74be03-f355-4b33-85cf-2653a1b1d1c3,1668.3907832046773,1.0,39.246482732240885,0.2530011757614156
AMZ-B8F69555,1931765c-4c42-4f4b-aac0-098d6b67adc4,956.025630472153,1.0,71.39102006446494,0.38715761904350593
AMZ-19B8B9E9,eea93868-8722-4649-a055-2fe59dbe4ede,412.94166693264214,1.0,85.30074416365883,0.6200036599780482
AMZ-2C66BE63,cdf99bbb-c75a-46b4-b149-e6774c5a71cb,647.3559385777178,1.0,99.32172629884614,0.4807264136040356
AMZ-F622CD42,a00fa3ba-7e20-423a-a7f0-1478ed970037,1068.9789660725428,1.0,45.60604963799714,0.503561461848632
AMZ-C9D56CDC,edce23f2-a309-4109-852a-7d6100b202d8,1689.6943160575665,0.5,48.05441298701848,0.0783662205614094
AMZ-435859CB,dfe082a6-95f2-4bfe-8301-e15be875b460,426.3309775299992,1.0,77.77575140659216,0.6894631465583878
AMZ-F8EA93D6,d9ca4e9e-d975-4024-b7d7-1bad5d6aeb82,1263.084763848077,1.0,35.51656276037645,0.3765907971244942
AMZ-FA9C49DD,f97d5e22-2617-4490-9df4-b37ccfba7097,1531.4003665060363,0.0,56.34920772134144,0.0
AMZ-C9B893A7,0e3bcab1-80de-464d-a2eb-070c8e31ad72,1878.490288636164,0.0,69.31664569792423,0.0
AMZ-AD8ACC7D,12054b05-3ce1-4daa-a430-87d3864d6bcb,321.7370141898329,1.0,27.44372251694012,0.7559989480584262
AMZ-78E2FDD2,8d0d4759-07a5-49c4-94eb-a4c4b180871f,1860.144104912659,1.0,31.561045191608354,0.19169175732675528
AMZ-FA17D679,f0e79832-fa01-45de-a8a9-78725401d3f1,1242.788316831511,1.0,38.838110532961245,0.40739177657895087
AMZ-6E30EEA3,8a30c6eb-8570-4f35-9612-500c42d27f33,1556.7330161213433,0.0,59.88005932779717,0.0
AMZ-3F9B7B77,41be9a1c-dc2d-46f7-b781-f5c5d850b979,202.17194818025536,1.0,30.689468082141364,0.7973751563768596
AMZ-8CC35AAE,b514821c-9e76-4074-8af4-589c23b2de0d,1061.6814957171307,1.0,24.775939338259406,0.5394733012972706
AMZ-9519D1B7,1a97754a-2c54-4cda-aed3-c86bde3b8781,1282.996380753508,1.0,19.203280498417303,0.47389896870708176
AMZ-089B9266,2b4793f9-d677-4732-ad7f-e1911a09ce77,682.9842957583963,1.0,81.88444029607659,0.45834785739186606
AMZ-4E3219B4,216801a5-5dc2-4af7-abb5-2144f5a6106d,920.13539539238,1.0,89.16729224006183,0.37988903897913684
AMZ-A2047762,0de995be-8975-4d65-b3aa-4d3f65204942,1153.1664570312362,1.0,90.94858484435133,0.24498814153337178
AMZ-D542541D,5af62302-0620-4817-be5f-f6a1fac7dcd2,1149.8410855686618,1.0,83.05519870806879,0.31540461471470177
AMZ-04EDC88D,8eefe76e-714e-4caf-bb49-9c8db8641629,179.53689827299235,1.0,18.042476201732278,0.8885771477751745
AMZ-4A464451,a677fe37-d1fa-47b9-a56e-58a3ec31e70f,935.0153564998955,0.5,14.286434423950688,0.43040184969663786
AMZ-38E70803,26d22999-ef67-424f-a104-1c917a496804,506.2544941052387,1.0,52.42061127625608,0.6572303862181612
AMZ-97003E6C,933088c1-9f46-4fd8-b80a-903ae70e2188,1841.7206483621646,1.0,54.5355605405415,0.1923988431190688
AMZ-3B240A65,5b603c59-a546-4c4e-a186-1eacd88e51a7,1955.5019812343348,1.0,74.61820328370659,0.0
AMZ-F19D561A,c6086a85-393c-4cf4-a0b9-445f7029cd4e,669.3291030689313,1.0,26.17367159733986,0.6170230084518973
AMZ-3ACB5EB0,c0700ee9-03c9-412d-bb71-feb45999d869,432.85225477701164,1.0,93.44021863649975,0.6432691176218926
AMZ-C057815B,2e990422-7d31-4ed7-bd87-a78a95bbc1cb,517.0578868018519,1.0,34.4433303345456,0.6958818065460939
AMZ-38E01126,54a5ab7b-90f9-4bc8-a61c-afb8b3bfc24c,1007.7292851706121,1.0,59.89185033678041,0.44960091719667195
AMZ-BD917401,b40b8df9-ee51-478b-aa05-e66be90439a8,1761.560638315039,1.0,87.10029270506988,0.055747487014196614
AMZ-E1FA060B,457e2daa-ae44-4129-ba42-be88c8d9828c,1050.0688083815153,1.0,54.72757030628831,0.3980034871799572
AMZ-A039B8BF,60cb097e-a072-4b6e-92d7-4ae3caea3846,205.24491725906552,1.0,76.58795725916704,0.7424669209239924
AMZ-B90FC2FE,cb8f6e47-2752-418a-b9c2-afa9f4d7fec0,175.7826451549736,1.0,76.15748903869367,0.7254031800567738
AMZ-9B289315,28a2c09e-1d23-42aa-bf8e-dc5a80c118b5,532.0427966834122,1.0,80.05201841844385,0.6011772086822341
AMZ-34E13CED,1ed23e6c-139a-4c94-8a05-1b9afb28ee5c,1701.2654274579147,1.0,82.04958517945914,0.026532672428710685
AMZ-4B07EEE8,c047e9cb-3ec3-4f4e-a63d-a87046d41ab5,1280.8130593167737,1.0,42.283979995272375,0.35437285736946156
AMZ-E410A10B,a568b75b-8c8d-4193-9412-1c51a65ae544,1169.619922193954,0.0,39.537843049490654,0.16296143884876585
AMZ-772B7083,bde074d6-0eda-49eb-85bd-e895e5a4f081,706.04222590702,1.0,81.33231951568794,0.5074996399232768
AMZ-7200F3D6,d3f800ca-b0aa-4d76-aed4-4e9d66c39ba5,1865.908269587756,1.0,60.07248731909208,0.04241202581467298
AMZ-E2C95B48,e9adbfcb-d2ba-41f4-baae-a26831addc3b,729.2386654280516,1.0,62.732761964275156,0.5146692050008107
AMZ-445E1127,86e24e4d-b99a-42d1-9be6-0cdae2752d64,1686.3943840405989,1.0,44.13213882543666,0.2319910918229836
AMZ-DD710CA8,aec1fd95-fb1d-4970-b095-ce01dda0eb32,1802.2166841541798,0.0,24.153392573983062,0.0
AMZ-CBED68F4,1a687d0e-6e49-4ac8-a077-0c20cafcf6d4,1018.3365251106597,0.0,48.408404079352216,0.1792977426702215
AMZ-22C4BE71,d98818aa-f74b-492f-a432-375f210525c7,1799.149612013411,1.0,97.11641424806156,0.0
AMZ-654F19AC,77b145f7-5b1b-46f7-ae09-b9c85a9b7e37,625.9262460429895,0.0,32.63235352855778,0.3807343369792276
AMZ-AC4089CA,b85610ed-b2ae-475f-8c48-1c38b3040461,1351.0235097482241,1.0,30.84078293054307,0.38314840962225516
AMZ-981D5C26,33d9caac-bb54-4f4e-a21b-b51b42432587,267.1311221963339,0.0,17.424496690461403,0.5157454899303098
AMZ-32684591,6a52556d-6f02-4f09-ba56-f9858b3c5ffa,1000.4750067755484,0.5,50.71214189593359,0.28512053792102504
AMZ-7F480903,d0446b19-d649-4858-bfd4-a2eeb514d6e7,512.930424100861,1.0,32.41038760994492,0.7064565084164538
AMZ-F3B76D79,b998d2df-5881-4e9a-9c41-f00b16c130d1,219.25022806814547,1.0,70.27675444466269,0.744214834817005
AMZ-92C3C295,37021e7e-b374-4a0b-a243-7dd41c0019bd,107.0784653474794,1.0,17.836835258531448,0.829694509302069
AMZ-C8EA570E,3ed8267d-13b4-46ce-8f75-8c391d2d9726,717.0290212375359,1.0,28.494685856078817,0.6546202900674971
AMZ-6AA6F972,03de56ae-575e-4588-b52d-e64756386dd2,1220.1081296198493,1.0,10.875849700561048,0.44692107684584503
AMZ-CF1A8EB9,8d06cf2e-a9d4-4c8e-a921-6c87711a5550,964.9376605371989,1.0,8.939735942678487,0.556892554085214
AMZ-A0764226,7981fc43-0df2-4511-b734-f0123b3f0564,673.3616671870426,1.0,82.34362988772403,0.4873252435205546
AMZ-0234A1AD,1ff63add-b85e-4aa7-981d-e54dbc41374b,1983.280058474877,1.0,91.0584199394249,0.0
AMZ-433DF3F7,dfabf45d-5445-47d1-aa9d-eb7ee4d943df,1885.097575961388,1.0,77.56943936003493,0.020828747816713657
AMZ-766E8103,a448d46b-70c7-4031-a3e0-3a5eee59792e,338.7412829912441,1.0,87.19052967145073,0.6859134627777385
AMZ-0B30C4B6,23e9c96b-b335-41e7-b169-076363aaa60b,888.70411067014,1.0,13.226634016017233,0.6112895621704237
AMZ-17917B3E,e4e3b0a2-58a9-4904-9f69-96e63c7d3440,1332.8091745878605,1.0,90.32275671205737,0.17955416862252827
AMZ-D87F1318,700bdf4c-c7ed-4111-bd28-0215adcf3675,1493.63251530688,1.0,49.27378446472425,0.280084625667931
AMZ-BDAD39AD,2bcf23d0-a94f-477c-85c9-b7ae003a49bc,796.1070943280317,1.0,78.02116317843067,0.5172231981350437
AMZ-92BFE7EF,94b5da57-ce83-4c65-b38f-d44f3635c72c,1517.9354441971605,1.0,63.49694239966836,0.1570615760287393
AMZ-E4FB5732,fe860a80-41dd-4e09-827a-2c8db50a06bf,335.8850245302887,1.0,38.23763252742327,0.7820731720976137
AMZ-A9E40479,a0a612d2-cba5-4b99-a81f-7438ff307164,730.4439879896389,1.0,30.155908108352996,0.6124727871579688
AMZ-7ADBAE99,04da3901-43fc-4a0a-adf6-b16d87e8970c,1461.2230339362195,1.0,16.222365417870268,0.4266821599434726
AMZ-CD9330D7,7e12bcf2-3201-4e92-a777-2405cde84387,1288.7973014947127,1.0,44.20185464069866,0.3951215869403458
AMZ-04A5A32D,904f5ce8-10c7-444a-8032-cd6761905af8,1690.6994082371443,1.0,51.93975803230669,0.2121811048052918
AMZ-5BBE3DCF,2d99cfe3-6b0a-4620-8764-f1c5d5c57369,189.02834306759465,0.5,98.39593395317404,0.6067840831183163
AMZ-77A88D93,0c775b86-8076-4407-8366-b5714e5fc4f3,431.3442638637922,1.0,8.542595251229145,0.7213662993517459
AMZ-4BB052C2,e55256e4-bb8e-4df7-a418-68fc039b1ba6,192.13970631673627,0.5,61.06417041081193,0.6617673965352172
AMZ-A6973FCA,c168b112-dc90-405e-8c0e-666c7cf8827a,465.0170260735015,1.0,54.87450808319518,0.677431968585173
AMZ-385CFB4A,733d0145-323e-4c5e-93b9-e3c1b4d2b226,108.13734020257651,1.0,7.1751380794933075,0.8516664923803285
AMZ-967735E2,7b5e1ed4-973c-40c3-b9dc-041a44747821,1057.999573189846,1.0,36.325521445239374,0.5535527842215682
AMZ-CEC818E7,44f0c19f-878c-40c7-8cd4-cfbd28f1d897,1103.7973515796853,1.0,45.178105185394806,0.4697725741221354
AMZ-E7205535,9915da15-044a-4837-bbe1-f1cee72fb40f,1349.9943846713902,1.0,51.95562736522479,0.31521206522131995
AMZ-AB1F0588,8637eb78-cc5f-4745-ab07-d8cae511dcdd,831.3336496819826,0.5,27.178328169093614,0.47674414216999017
AMZ-D1C88DCE,dc752d39-eaa7-454a-9f37-cf44af2acfc7,106.09461230184961,1.0,8.239520890255665,0.8643626274646635
AMZ-F1F7A4EB,67e91ff6-fa8f-465c-93cd-a67aee4c7511,1380.3931933745105,1.0,32.915095721681375,0.37118991301928417
AMZ-7027099F,e63f3607-dede-46a5-981f-0e05eeaa4dcc,203.1530667210339,0.0,84.45437503119088,0.4152317214988904
AMZ-B9C227F7,ca61124a-3ded-420c-9a65-d81998b85113,1745.7238185537135,1.0,81.74649824701648,0.0331812318047479
AMZ-FA96DA7F,713e4ee8-d7fe-4ab4-a221-66adab7d2795,143.042576645081,1.0,22.17132357765827,0.8274125050467849
AMZ-9873535F,bc623d18-79c9-477b-ac3d-99f9314b9282,1107.9027341876017,0.5,66.39851573747758,0.23107822330072256
AMZ-F684FBC4,86c3d7ba-1b9f-4b76-8c8b-4102edf67ad5,1800.3439765324895,1.0,92.74650060349883,0.0
AMZ-43106BDE,74d09ea0-6d55-443b-bb88-eec6ab3150ac,1187.7301939986821,1.0,21.350230640108997,0.4917213246894723
AMZ-55F48710,340bdecb-cc5d-4bda-891c-f4a069b6fc15,1255.991818433467,1.0,17.224252319745414,0.5362636975803285
AMZ-F9D727DB,c05b9011-ada1-484d-be37-687ec4912ddc,1395.0606118410708,1.0,7.10389534188678,0.4615526209364178
AMZ-D8657795,e60c779e-dc91-4a61-8168-1b417dad4c83,332.5768106878873,1.0,21.379089146142032,0.821907081139896
AMZ-E54E635E,23da88bb-975a-4be5-bdca-daa3ba042257,1382.361491540063,1.0,82.32549489343093,0.21919835614276081
AMZ-85573E2A,cf51e5d6-4c26-4b26-adaf-7d4644a46c94,1772.6742758243488,1.0,82.32902531539983,0.05429097976465101
AMZ-3E1E9879,4d783bfb-46c8-49c5-b766-0248682ad2c2,1951.0195823871013,,56.34294731775593,0.12225958343081521
AMZ-4A5BBFFF,db539812-e985-426a-89e9-13c5f0761c9f,941.7987987808594,0.0,36.68862530872321,0.18205309154755225
AMZ-E945D20C,7adf256d-8a6e-4f67-a796-226bc7b2414c,754.5592181873391,1.0,81.64413980518836,0.4917188311620457
AMZ-6BAF4D81,859d5c9e-7d41-46e5-8e0b-559ac1e711a5,1531.2882696330023,1.0,23.526448128279497,0.3596709736168972
AMZ-FF7DE916,3c85952a-4d96-4f1b-83a6-8d3339e79512,1131.4611473810976,1.0,18.286129059313886,0.5191807333816973
AMZ-C51507CB,c2e68d34-98a9-440d-b2ba-0aff2459c9a6,588.8788434645579,1.0,13.47497070361228,0.6937283498934825
AMZ-9181C67F,46775657-cfb3-4acf-a2e2-dd4babfa3a81,427.09998144243565,1.0,85.87596491962906,0.6084642484958909
AMZ-A844EFEE,142a9ad5-7457-407a-805e-168102bf8e03,423.437571126213,1.0,72.91008312083238,0.6250765553776405
AMZ-8246F2F5,01dc12ff-aec2-4b5c-9d88-7790939ddce7,972.4363695516889,1.0,64.33569696379492,0.444675025327928
AMZ-918E87C7,f2b21784-27e5-4efc-a127-f809b3e5e9e6,423.2363706697352,1.0,74.10940891003307,0.68339591249177
AMZ-F6EB980E,ce271052-d2dc-4805-af94-8151a346cb81,137.46599362182297,1.0,18.630475759213525,0.8353562800305419
